id	customerJobCode	active	postingDate_year	postingDate_month	postingDate_day	expirationDate_year	expirationDate_month	expirationDate_day	postingTimestamp	expirationTimestamp	company_id	company_name	position_title	position_location_country_code	position_location_name	position_jobFunctions_values	position_industries_values	position_jobType_code	position_jobType_name	position_experienceLevel_code	position_experienceLevel_name	skillsAndExperience	descriptionSnippet	description	salary	jobPoster_id	jobPoster_firstName	jobPoster_lastName	jobPoster_headline	referralBonus	siteJobUrl	locationDescription
3807388	slater	True	2012	9	23	2013	4	21	1348362941000	1366506942000	NA	Confidential- network threat detection experts	Lead Technical Analyst, applied researcher, data scientist	us	San Francisco Bay Area	[{"code": "rsch", "name": "Research"}]	[{"code": "118", "id": 118, "name": "Computer & Network Security"}, {"code": "4", "id": 4, "name": "Computer Software"}]	F	Full-time	4	Mid-Senior level	<p><strong>Required Experience and Skills:</strong> </p><ul><li><p>5+ years of big-data experience including applied techniques in data mining, machine learning, or graph mining. </p></li><li><p>Experience with Hadoop, Hive, MapReduce, or column stores, as well as working with large, unfiltered data sets. </p></li><li><p>Experience turning research ideas into actionable designs. Able to persuade stakeholders and champion effective techniques through product development. </p></li><li><p>Understanding of network security, including email and/or web threats highly desirable. </p></li><li><p>Proficiency with Unix and databases, as well as working knowledge of PERL or Python. </p></li><li><p>Advanced degree in a relevant field is desirable. </p></li><li><p>Comfortable working in a dynamic, research-oriented group with several ongoing concurrent projects. </p></li><li><p>Strong verbal and written communication skills as well as presentation skills.  </p></li></ul>	NA	<p><span style="text-decoration:underline"><strong>Applied Researcher, Analysis Team in Security Applications </strong></span></p><p><span style="text-decoration:underline"><strong>Applied Researcher or Data Scientist </strong></span></p><p>We are looking for a data scientist to help drive advanced development in our security intelligence operations, to apply state-of-the-art, big-data techniques within our cloud infrastructure and work within a very high-demand business area. <p></p></p><p>Analysis Team is responsible for developing new techniques to identify and mitigate network security threats, as well as for assessing the efficacy of those techniques in defending against security threats. </p><p>The Data Scientist will apply disciplined analysis to explore and develop new techniques for identifying and mitigating internet security threats (spam, malware, etc.). <p></p></p><p>Deliverables include research proposals, research documents describing a technique and quantitative measures of expected efficacy improvement, prototypes, functional specifications and ad-hoc measurement tools. <p></p></p><p>The successful candidate will be comfortable engaging in healthy debate with team members and developing production-quality code as required. <p></p></p><p>Development will be in a Unix-based environment and will leverage both off-the-shelf/open-source technologies, as well as in-house engineering. <p></p></p><p>Need to call out cloud infrastructure, big data, graph store, column DB, Hadoop, MapReduce <p></p></p><p><span style="text-decoration:underline"><strong></strong></span></p>	NA	jnnAQNDkvg	Parnian	K.	Principal, Project Resources and Staffing Services	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3807388&trk=api*a225514*s233466*	San Francisco Bay Area
4139310	NA	True	2012	11	8	2012	12	8	1352417527000	1355009528000	157254	Tagged	Senior Data Scientist	us	San Francisco Bay Area	[{"code": "anls", "name": "Analyst"}]	[{"code": "6", "id": 6, "name": "Internet"}]	F	Full-time	4	Mid-Senior level	<p><strong>Requirements:</strong> </p><ul><li>5-8 years of experience performing quantitative analysis, preferably for an Internet or Finance company. Experience in web problems and virtual economies a plus. </li><li>Expert knowledge in predictive modelling, machine learning, data mining, economics modeling or related areas in AI (Artificial Intelligence) or statistics. Strong experience in testing design and measurement. </li><li>Proven track record of working on complex modular projects, and assuming a leading role in such projects. </li><li>Expert knowledge in SQL. Ability to optimize complex queries. Experience with scripting languages, i.e. Java Script, Python etc. is preferred, but not required. </li><li>Ability to execute research projects, and generate practical results and recommendations. </li><li>Highly motivated, self-driven, capable of defining own design and test scenarios. </li><li>Experience with SAS, R or other statistics package preferred. </li><li>MS/PhD degree in Economics, Statistics or Business.</li></ul>	NA	<p>Tagged is seeking an energetic and detail-oriented Sr. Data Scientist to support a variety of analytics functions, including CRM (Customer Relationship Management), customer valuation, testing design and measurement, developing a loyalty program and virtual economics.<br> <br><strong>You will:</strong> </p><ul><li>Be the first researcher to design a loyalty program in Taggeds history. This will give you a unique opportunity to shape Taggeds approach to rewards and virtual economies. </li><li>Develop and use economic models to enhance our understanding of virtual economies. Methods may include, but are not limited to - game theory, macro-economic models and econometrics. </li><li>Lead A/B testing functions of business operations: develop robust testing statistics to measure different types of performance metrics, and recommend business refinement or product improvement. </li><li>Investigate user life cycle and develop retention strategies. </li><li>Lead initiatives in the areas of customer research and user behavioral targeting. </li><li>Design and implement different segmentation schema to guide our strategic planning and tailor customer experience.  </li><li>Work with engineers and business owners to prototype and deploy product features, algorithms and quantitative models to improve monetization and operating efficiency across multiple areas. Communicate key insights across all levels. </li><li>Transform successful proofs of concept and working prototypes into scalable production-ready code in partnership with the Engineering team. </li><li>Develop products through the application of analytical methods on large datasets.</li></ul>	NA	7OmM21eFv-	Renee	R.	Recruiter at Tagged	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4139310&trk=api*a225514*s233466*	San Francisco, CA
4131978	563755	True	2012	11	8	2012	12	8	1352383769000	1354975770000	NA	KPMG	Manager, Data Scientist Job	us	Orange County, California Area	[{"code": "rsch", "name": "Research"}, {"code": "mgmt", "name": "Management"}]	[{"code": "137", "id": 137, "name": "Human Resources"}]	F	Full-time	2	Entry level	NA	NA	<strong>Business Title:</strong> Manager, Data Scientist<br><strong>Requisition Number:</strong> 33138<br><strong>Function:</strong> Admin Services NSS<br><strong>Area of Interest:</strong> Data Analysis<br><strong>State:</strong> California<br><strong>City:</strong> Irvine<br><br><strong>Description:<br></strong> KPMGs Advisory Services Practice focuses on fundamental business issues managing risk, increasing revenues, controlling costs that organizations, across various industries, should address in order to help them flourish. We help companies to identify and manage risks inherent in business processes and technology systems that support business objectives, and provide them with the information needed to help them meet their strategic and financial goals. Services are specialized to help clients mitigate risks across an overall risk spectrum. We are currently seeking a Big Data Engineer for our Management Consulting practice to join us in our Orange County office.<br><br><strong>Responsibilities:<br></strong>* Design and develop scalable big data applications in the cloud<br>* Process large amounts of unstructured data in the cloud<br>* Work on data, text, and web mining problems<br>* Write scripts and code to run distributed tasks in the cloud<br>* Interact with Relational, NoSQL databases<br><strong>Qualifications:<br></strong>* Three years of work experience<br>* Bachelors degree in Computer Science or a related discipline from an accredited college/university<br>* Strong understanding of Object-Oriented Principles, Patterns and Practices and knowledge of Agile (Scrum) software development methodologies and leading practices<br>* Experience with*nix, Ruby/Python/Perl/Haskell/Scala, Java/C/C++, SQL, Git/SVN, bash, data structures and algorithms<br>* Familiarity with Postgres, MySQL, Oracle, HBase, CouchDB, Cassandra, Mongo, Redis, Solr and Rails, Cake, Django, Struts, J2EE, Hibernat preferred<br>KPMG offers a comprehensive compensation and benefits package.<br><br>No phone calls or agencies please.<br>KPMG Affirmative Action, Equal Opportunity Employer, M/F/D/V. KPMG maintains a drug-free workplace.<br><br><strong>GL:</strong> 4<br><br><strong>GF:</strong> 15313	NA	jP1pFREEpl	David	Z.	Technologist at Enigma Associates	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4131978&trk=api*a225514*s233466*	US -California- Irvine
3989089	NA	True	2012	10	18	2012	12	17	1350604123000	1355788124000	157254	Tagged	Data Scientist - People Relevance	us	San Francisco Bay Area	[{"code": "eng", "name": "Engineering"}]	[{"code": "6", "id": 6, "name": "Internet"}]	F	Full-time	4	Mid-Senior level	<p><strong>Requirements:</strong> </p><ul><li>Strong background in algorithms, preferably recommendation technology </li><li>Strong modeling skills </li><li>Background in scale technologies such as Map/Reduce, Hadoop, Database Design, Search Technology, etc. </li><li>Expert programing skills in Scala or Java </li><li>Good understanding of best practices, design patterns </li><li>MS or PhD in a Computer Science, Math or other related field </li></ul><p><strong>We want you also to have:</strong> </p><ul><li>Product awareness: focus on value for the user </li><li>Open and honest communicator, take and provide constructive feedback </li><li>OOP and AOP skills are a plus</li></ul>	NA	<p>In the People Relevance team, you will research, design and apply algorithms to solve people recommendation problems. You will work with immense amounts of user data, and strive to understand users, their needs and how to serve more successful matches. Throughout your work, youll devise ways to analyze and monitor the performance of your algorithms on live production data. Being hands-on is what you love, and youll be writing prototypes, tests and tools to get the most from your models, and ensure they are implemented successfully in our products.<br> <br> <strong>We are:</strong> </p><ul><li>Execution focused </li><li>Results-oriented: embrace iterative development and minimal viable solutions </li><li>Team mentality: winning or failing as a team </li><li>Have initiative to use whatever we need to solve a problem </li><li>Embraces new challenges, and unafraid to make mistakes</li></ul>	NA	jLkAKwkuw4	Steve	S.	Recruiting Manager	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3989089&trk=api*a225514*s233466*	San Francisco, CA
3860112	147892	True	2012	10	1	2012	12	30	1349108721000	1356884722000	1466	Teradata	Data Scientist / 	jp	Tokyo, Japan	[{"code": "rsch", "name": "Research"}]	[{"code": "4", "id": 4, "name": "Computer Software"}, {"code": "96", "id": 96, "name": "Information Technology and Services"}]	F	Full-time	0	Not Applicable	NA	NA	<br><br>DWHWeb<br><br><strong>Qualifications</strong><br><br><ul> <li>35</li> <li>Java/SQL1</li> <li></li> <li></li> <li></li></ul><br><br><ul> <li>Hadoop(MapReduceHive)</li> <li></li></ul> <br>This requisiiton is for Sales.	NA	uPviz-dgID	Kazue	A.	HR	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3860112&trk=api*a225514*s233466*	JP-Capital Area-Tokyo
4127297	NA	True	2012	11	7	2012	12	7	1352329740000	1354921740000	247619	Virtual Instruments	Data Scientist	us	San Francisco Bay Area	[{"code": "eng", "name": "Engineering"}]	[{"code": "4", "id": 4, "name": "Computer Software"}]	F	Full-time	4	Mid-Senior level	<p><strong>Required Skills and Experience</strong> </p><ul><li>Strong background in data mining, machine learning, statistical analysis, and modeling. </li><li>Keen aptitude for large scale data analysis with a penchant for identifying key insights from data. </li><li>Programming in C/C++ or Java </li><li>Strong communication and collaboration skills </li><li>Experience with large data sets using statistical software (R, S-Plus, Matlab, or similar) and large databases </li><li>3+ years hands-on practical experience with large scale data analysis a plus </li><li>Familiarity with visualization software and techniques such as Tableau a plus </li><li>Experience with image or signal processing a plus </li></ul><p><strong>Education</strong> </p><ul><li>MS/Ph.D. in Computer Science, Statistics, Applied Mathematics, or related areas.</li></ul>	NA	<p>Be more than just another developer  be a VISIONARY at an industry-leading company! Challenge convention and work on cutting edge technology that is transforming the way our customers manage their physical, virtual and cloud computing environments. Virtual Instruments award-winning VirtualWisdom platform provides the only real-time, system-wide, enterprise scale solution for providing visibility into performance, health and utilization metrics, translating into improved performance and availability while lowering the total cost of the infrastructure supporting mission-critical applications. </p><p>Are you passionate about data? Virtual Instruments is looking for creative and innovative individuals who want to be part of a fun, fast paced, newly formed Data Analytics Engineering team!As a Data Scientist on this team, you will focus on strategic data analysis ideas that will drive the future growth of our products. Here is the opportunity for you to translate your ideas into practical solutions that will have a direct impact on the development of our product roadmap! <p><br></p></p><p><strong>Responsibilities:</strong> </p><ul><li>Data Collection/identification from existing internal databases and external sources </li><li>Analyze data patterns and anomalies to build analytical models for solving high-value business problems </li><li>Implement standard and proprietary algorithms for handling and processing data </li><li>Incorporate the algorithms in distributed and parallel software systems </li><li>Write infrastructural components of the solutions </li><li>Work with other engineers and managers to help identify viable solutions to business problems and implement end to end analytics solutions </li><li>Understand the technology stack and workflows sufficiently to trace the data back to its source </li><li>Perform network analysis, probabilistic topic modeling, cluster analysis, estimator bias, time series analysis and trending, peak-valley analysis, filters, significance testing, etc.</li></ul>	NA	z1UI-_I1s7	Nancy	M.	Recruitment Manager at Virtual Instruments (nancy at virtualinstruments dot com)	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4127297&trk=api*a225514*s233466*	San Francisco Bay Area
4125931	NA	True	2012	11	7	2012	12	7	1352317784000	1354909785000	239625	Chango	Senior Data Scientist	ca	Toronto, Canada Area	[{"code": "eng", "name": "Engineering"}]	[{"code": "80", "id": 80, "name": "Marketing and Advertising"}]	F	Full-time	4	Mid-Senior level	<ul><li>M.S. or Ph.D. in Data Mining, Machine Learning, Statistics, Applied Math, or similar field </li><li>Experience with media buying platforms, online advertising, SSPs, or DSPs is a huge plus </li><li>Experience with datasets of 100s of TB in size </li><li>Experience with cleaning and diving into messy data to find insights </li><li>Ability to present findings of data analysis to non-technical people </li><li>Experience with markets, or auctions a big plus </li><li>Strong working knowledge of data mining algorithms including decision trees, probability networks, association rules, clustering, regression, and neural networks </li><li>Familiarity with database modeling and data warehousing principles with a working knowledge of SQL </li><li>Strong programming skills in Python, R, Matlab, Java, C++, or similar language </li><li>Experience with UNIX environments (Linux, OS X)</li></ul>	NA	<p>Chango is looking for an outstanding data scientist who is interested in designing, and developing solutions that have direct and measurable impact to Changos business. While not required, this person would ideally have experience in the online advertising world. The role requires both a broad knowledge of existing data mining algorithms and creativity to invent and customize when necessary. <p></p></p><p>Chango has a tremendous amount of data, and we have just scratched the surface in pattern detection, anomaly detection, predictive modelling, and optimization. There are many exciting problems to be discovered and solved and many business owners eager to leverage data mining. We foster a collaborative work environment, but allow solution autonomy on projects. </p><ul><li>Conceive and design end-to-end data mining solutions to support Chango's business. </li><li>Develop and implement data mining solutions to fit business problem, which may include applying algorithms from a standard tool or custom algorithm development. </li><li>Design experiments to prototype new algorithms and prove their efficacy. </li><li>Help engineering push successful algorithms to production. </li><li>Provide expert advice and assistance to other teams in the company. </li><li>Perform ad hoc statistical and data mining analysis.</li></ul>	Salary, Bonus, Stock Options	NTaavGn6QS	Mazdak	R.	CTO, Chango	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4125931&trk=api*a225514*s233466*	Toronto, Canada Area
4120443	NA	True	2012	11	7	2012	12	7	1352275620000	1354867621000	1482	PayPal	Big-Data Scientist	il	Israel	[{"code": "eng", "name": "Engineering"}, {"code": "rsch", "name": "Research"}, {"code": "sci", "name": "Science"}]	[{"code": "4", "id": 4, "name": "Computer Software"}, {"code": "70", "id": 70, "name": "Research"}, {"code": "6", "id": 6, "name": "Internet"}]	F	Full-time	4	Mid-Senior level	<ul><li>3+ years of work experience:<ul><li>Startups, technology oriented companies or technological IDF units. </li><li>Hands-on development, preferably in Java, in a commercial environment  backend centric. </li><li>Understanding the requirements of robust, highly available, scalable enterprise S/W systems. </li></ul></li><li>Bachelors degree in Computer Sciences or a related field. Masters degree or PhDan advantage. </li><li>Strong technological, architecture and OOP/D skills. </li><li>Good knowledge of SQL, scripting languages (e.g. Perl, Python) / shell programming. </li><li>Spring, JDBC/ORM/Hibernate, Java App servers / Servlet containers, Maven/GIT </li><li>Big Data (NoSQL, Hadoop)  a significant advantage. </li><li>Research background, algorithms, large data sets analysis, NLP or machine learning  a plus. </li><li>ecommerce, payment and financial services industries and risk management  a plus </li><li>Familiarly with Linux, Java open source frameworks and tools  a plus </li><li>Bright, innovative, out of the box thinker </li><li>Highly motivated, quick learner, goal driven, focused </li><li>Proven ability to build and deliver solutions in a short time frame </li><li>Team player, strong communication skills, good English </li></ul><p>For more information, please contact the hiring manager: http://www.linkedin.com/in/shauldar OR send email: sdar@paypal.com </p><p> </p><p>Apply your CV: sdar@paypal.com </p><p> </p><p> </p><p> </p><p></p>	NA	<p>This is a unique opportunity to be the founding member of a ''startup team'' within PayPal, a large, profitable and growing company! </p><p>The new team is located in Tel-Aviv, and is part of the core Data Science group based in San Jose, California. </p><p>PayPal's innovative payment platform is powered by world-class risk management, which is also at the center of PayPal's future offerings enabling mobile and social commerce and payments. The core Data Science group has delivered very successful technology innovations using Big Data, and continues to look for new opportunities to do so. </p><p> </p><p><strong>Design and develop novel data driven solutions that have potential to deliver game changing results.</strong> </p><ul><li>Quickly iterate on design approachesbased on data and user feedback. </li><li>Demonstrate the path to take these solutions to large scale production systems. Understand the operations needs of such large scale production systems and with an open mind optimize the solutions to quickly transition from fast prototype to a scalable technology. </li><li>Work with engineering and product teams to enable solution delivery in a production environment. </li><li>Work with risk business groups to evangelize the new solutions byidentifying specific business opportunities. Demonstrate a path for existing solution developers to adopt the new approaches. </li><li>Provide thought leadership to a broad team of engineers, analysts, data scientists product and business leaders. </li></ul><p> </p><p>For more information, please contact the hiring manager: http://www.linkedin.com/in/shauldar OR send email: sdar@paypal.com </p><p> </p><p>Apply your CV: sdar@paypal.com </p><p> </p><p></p>	NA	4590DlEHmy	Shibolet	S.	Hiring Top Talent @ PayPal Israel	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4120443&trk=api*a225514*s233466*	Tel-Aviv
3980935	NA	True	2012	10	18	2012	12	17	1350531198000	1355715199000	NA	Philips (China) Investment Co., LTD	Scientist for Data Analytics: Shanghai, China	cn	Shanghai City, China	[{"code": "it", "name": "Information Technology"}, {"code": "sci", "name": "Science"}]	[{"code": "96", "id": 96, "name": "Information Technology and Services"}, {"code": "4", "id": 4, "name": "Computer Software"}, {"code": "124", "id": 124, "name": "Health, Wellness and Fitness"}]	F	Full-time	4	Mid-Senior level	<p><strong>JOB REQUIREMENTS</strong> <br></p><p> </p><p><strong>Education:</strong> <br> Master degree or PhD in Computer Science or other relevant major. The degree should be supported by publications in renowned international journals. </p><p> </p><p><strong>Competency and Skills:</strong> <br> Drive, entrepreneurial behavior, result oriented and quality driven.<br>  Excellent communication skills<br>  English language skills to at least CET level 6. <br> Strong programming skills (OOP, web-based programming and database) <br> Proficient in at least one of the following methodologies: data mining, statistical methods, expert systems or machining learning<br>  Expertise on multi-dimensional and OLAP Cubes<br>  Strong experiences on data analytics tools are preferred, e.g. (SPSS, SQL Server, Oracle, Cognos and etc.) </p><p> </p><p><strong>Experience:</strong> <br> Have experience on design, coding and testing for IT products<br>  Having experience on data analytics and business intelligent are mandatory. Data mining and analytics on healthcare industry is preferred.<br>  Having knowledge and understanding of Clinical informatics e.g. (HIS/RIS/LIS/CDSS/PACS/EMR, HL7/DICOM/CDA/IHE) is a strong plus. </p><p>Interested candidates please send your resume to Emily Qian at <strong>Emily.QIAN@philips.com</strong>, and specify where you see this position advertised. </p><p> </p><p>For more job opportunities, please refer to <strong>http://www.rencai8.com/corp_info?company_</strong> </p><p></p>	NA	<p><strong>Organization Description:</strong> </p><p><strong>Philips Research</strong><br> Philips Research is the source of many advanced developments in Healthcare, Lifestyle and Technology. Building on 90 years experience in industrial research and our world-leading patent position, were dedicated to meaningful innovations.<br> In the healthcare domain, we are enhancing imaging and monitoring systems, as well as exploring innovative personal healthcare. In lifestyle, were helping people see, hear, remember and share content, anywhere and anytime. Our vision focuses on simplicity, making technology an integral  but invisible  part of everyday life. </p><p> </p><p><strong>Learn more about Philips Research Asia  Shanghai, please click http://www.research.philips.com/locations/shanghai.html</strong> </p><p> </p><p><strong>PRINCIPAL ACCOUNTABILITIES</strong> <br> Play an active role in the project team by contributing creative ideas aimed at designing and developing healthcare IT solutions (e.g. CDS, EMR, Tele-medicine systems, etc.) for hospitals to help enhance their efficiency and the quality of their healthcare service. <br> Design and implement solutions, in collaboration with hospitals.<br>  Test your solutions in a hospital setting. </p><p> </p><p><strong>More specifically:</strong> <br> Modeling data warehouse and data mart, defining and implementing ETL process for business intelligent in clinical domain <br> Defining and implementing algorithm for data mining<br>  Modeling, realizing, monitoring and analyzing clinical workflows.<br>  Or designing and developing clinical decision support (CDS) systems or tools for clinical professionals.<br>  Clinical validation of the developed solutions in forms of the validation though the clinical practice and also clinical trials. Practical experience in setting up or conducting a clinical trial is an added value.</p>	NA	PgapEBJy-4	Annie	M.	Sr. Manager, Sourcing & Channel Management at Philips (China) Investment Co., LTD	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3980935&trk=api*a225514*s233466*	Shanghai
3942115	9841	True	2012	10	12	2013	1	10	1350046055000	1357822055000	1449	Electronic Arts	Principal Data Scientist (9841)	us	San Francisco Bay Area	[{"code": "it", "name": "Information Technology"}, {"code": "eng", "name": "Engineering"}, {"code": "rsch", "name": "Research"}]	[{"code": "109", "id": 109, "name": "Computer Games"}, {"code": "4", "id": 4, "name": "Computer Software"}, {"code": "96", "id": 96, "name": "Information Technology and Services"}]	F	Full-time	0	Not Applicable	NA	NA	Were EAthe worlds largest video game publisher. Youre probably familiar with many of our titlesMadden, FIFA, The Sims, Need for Speed, Dead Space, Battlefield and Star Wars, to name a few. But maybe you dont know how were committed to creating games for every platformfrom social to mobile to consoleto give our consumers that anytime, anywhere access they demand. What does that mean for you? It means more opportunities to unleash your creative genius, be inspired by those around you and ignite your path in any direction you choose. <br><br> TheEA Digital PlatformData Group is responsible for developing a new unified Big Data pipeline across all franchises at Electronic Arts. This platform will incorporate data collection, ingestion, processing, access and visualization all built on a modern, cloud based tech stack with best-in-class tools. The Data Group will provide the tools and platform which powers the future state of game development, marketing, sales, accounting and customer experience. <br><br> We are looking for a Principal Data Scientist to work in the EA Digital Platform Data Group. <br><br>  <br><br><strong>KEY REPSONSIBILITIES:</strong> <ul><li> Use machine learning techniques to create scalable solutions for business problems in the gaming domain</li><li> Analyse and extract key insights from EAs rich store of gamer and gameplay data</li><li> Design, development and evaluation of highly innovative models for predictive learning for applications like recommendations and targeting</li><li> Work closely with the core development teams to deploy models seamlessly as part of production systems</li><li> Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation</li><li> Research and implement novel machine learning algorithms for new business problems.</li></ul><br><br>  <br><br><strong>Technical Skills and Experience:</strong> <ul><li> PhD. in Computer Science with a focus on machine learning</li><li> Track record of having developed novel machine learning algorithms, SIGKDD/ICML/NIPS publications a plus</li><li> Hands-on experience in predictive modeling and analysis over large volumes of data</li><li> Strong Problem solving ability</li><li> Strong Programming skills in C/C++ or Java</li><li> Experience with large scale distributed programming paradigms  experience with the Hadoop stack(HDFS/MR/Pig/Hive) a plus</li><li> Experience with R/SAS/SPSS</li><li> Experience with SQL and MPP databases</li><li> Excellent written and verbal communication and skills</li></ul><br><br>  <br><br>  <br><br> Its not easy building the worlds best digital playground. Its hair-standing-on-end exhilarating. Its down-in-the-trenches challenging. Its stroke-of-brilliance-at-midnight creative. Its youtaking risks, challenging yourself, pursuing ideas, changing the way millions of people do something they love: play. In an industry thats changing every day, EA is positioned for growth thanks to smart business plans, strategic acquisitions, and most importantly, our creative people around the world who gather each day to unite the world through play. We take that last part very seriously, so if what youre reading excites you as much as it does us, apply today.	NA	1biFT_UpkC	Rita	G.	Recruiting Manager	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3942115&trk=api*a225514*s233466*	Redwood City, CA
3055240	NA	True	2012	5	18	2013	1	13	1337372094000	1358117436000	3474	Ask.com	Data Scientist 	us	San Francisco Bay Area	[{"code": "it", "name": "Information Technology"}]	[{"code": "6", "id": 6, "name": "Internet"}]	F	Full-time	4	Mid-Senior level	<p><strong>Skills and Experience: </strong></p><ul><li>3+ plus years experience in natural language processing / computational linguistics in industry or large scale academic research project. </li><li>Expertise in at least some of the following specific NLP areas and topics: question answering, lexical semantics, collocations, terminology extraction, multi-word expressions, (shallow) parsing, named entity recognition, lexical acquisition, paraphrasis acquisition, information extraction, text classification, evaluation methodologies. </li><li>In general, experience is desired in web analytics, both in terms of using the web as corpus (including the family of related approaches, techniques, issues) and in terms of search engine query logs analysis / user behavior modeling. </li><li>Familiarity with existing data resources and tools: Wordnet, POS taggers, parsers, LingPipe, SVMLight, NLTK, Weka, and similar tools. </li><li>Ideal: practical experience with Lucene/Solr, Mahout and the Hadoop ecosystem. </li><li>Ideal: experience with ontologies, RDF, other semantic web resources or tools. </li><li>Ability to develop prototypes based on proprietary or open source tools. </li><li>Ability to work in a fast-paced environment and adapt to shifting conditions, priorities, deadlines. </li><li>The ideal candidate should be able to refer to products and/or research prototypes that they have developed or to which they have contributed, or to their contributions to sites like StackOverflow.</li></ul>	NA	<p>Ask.com is looking for a Data Scientist to join a research-oriented team in the Oakland, CA office. The Data Scientist will join a horizontal team supporting the Ask.com core language technologies, which power the search- and database-driven question answering solutions as well as the algorithmic language processing infrastructure for the Q&amp;A community and mobile applications.<br>  <br>  <strong>Required: </strong></p><ul><li>Natural language processing / computational linguistics background. Ideal: information retrieval and machine learning applications </li><li>Python and/or Perl, shell scripting, XML. Ideal: some Java and/or C/C++, familiarity with SQL and relational databases </li></ul><ul><li>Ph.D. in computational linguistics / natural language processing or related areas. </li></ul><p> </p><p><strong>Location: Downtown Oakland (near 12th St. BART Station)</strong><br>  <br>  <em>Ask.com does not accept unsolicited resumes from recruitment agencies. Accordingly, agencies are requested not to submit such resumes to our job postings, our employees, or any other part of our company. Recruitment agencies that nonetheless submit unsolicited resumes to Ask.com agree and acknowledge that the company is free to use them at its discretion, including without limitation directly contacting the candidate, and will not under any circumstances be responsible for any recruitment or similar fees related to such unsolicited resumes.</em></p>	NA	3QS0nQT8Iv	Reggie	P.	Senior Technical Recruiter at Ask.com	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3055240&trk=api*a225514*s233466*	Downtown Oakland
