id	customerJobCode	active	postingDate_year	postingDate_month	postingDate_day	expirationDate_year	expirationDate_month	expirationDate_day	postingTimestamp	expirationTimestamp	company_id	company_name	position_title	position_location_country_code	position_location_name	position_jobFunctions_values	position_industries_values	position_jobType_code	position_jobType_name	position_experienceLevel_code	position_experienceLevel_name	skillsAndExperience	descriptionSnippet	description	salary	jobPoster_id	jobPoster_firstName	jobPoster_lastName	jobPoster_headline	referralBonus	siteJobUrl	locationDescription
3568226	9664	True	2012	8	15	2012	12	13	1345032082000	1355400082000	11776	INC Research	Senior Biostatistician	gb	Reading, United Kingdom	[{"code": "rsch", "name": "Research"}]	[{"code": "12", "id": 12, "name": "Biotechnology"}, {"code": "15", "id": 15, "name": "Pharmaceuticals"}, {"code": "70", "id": 70, "name": "Research"}]	F	Full-time	4	Mid-Senior level	NA	NA	<strong>Job Summary</strong><p>Acts as the lead or back-up statistician for multiple projects with any level of complexity. Acts as the primary contact with the sponsor for all biostatistics related activities on assigned projects. Helps manage clinical trials efficiently by providing accurate and consistent information to both sponsors and Company business/functional units.<br><br>Core Responsibilities<br><br>1. Collaborates in the process of protocol development by choosing an appropriate study design, including statistical methodologies, calculating necessary sample size to achieve a pre-specified power, and writing the statistical section of the protocol. Sample size calculations may require some literature search to ensure that the study assumptions are correct.<br><br>2. Writes and reviews Statistical Analysis Plans (SAPs) based on the protocol, including development of well-presented mock-up displays for tables, listings, and figures. Collaborates with sponsor.<br><br>3. Directs the activities of other Biostatistics personnel on assigned projects to ensure timely completion of high quality work. Provides independent review of project work produced by other statisticians in the department.<br><br>4. Participates in project teams as Biostatistics representative, interfacing as necessary with other departmental project team representatives.<br><br>5. Supports business development activities by contributing to proposals, budgets, and attending sponsor bid defense meetings.<br><br>6. Creates or reviews programming specifications for analysis datasets, tables, listings, and figures.<br><br>7. Participates in Data Safety Monitoring Board and/or Data Monitoring Committee activities, including charter development and serving as an independent non-voting statistician.<br><br>8. Conducts and participates in review and quality control of project deliverables, ensuring that output meets expectations and is consistent with analysis described in SAP.<br><br>9. Discusses time estimates for completion of study related activities with the Lead Statistician or Biostatistics management and proactively communicate to the Lead Statistician or Biostatistics management any difficulties with meeting these timelines. Monitors progress on study activities against agreed upon milestones and ensures the study timelines for project deliverables are met. Identifies out of scope tasks and escalates to management.<br><br>10. Ensures proper study closeout by documenting and archiving study related materials according to Standard Operating Procedures (SOPs), and/or sponsor instructions.<br><br>11. Generates and/or reviews randomization schedule(s) to ensure there are no errors present and sponsor and protocol requirements are met. Performs ongoing monitoring of actual randomization scheme applied by IVRS/IWRS.<br><br>12. Displays willingness to work with others and assist with projects and business unit initiatives as necessary to meet the needs of the business.<br><br>Skills &amp; Attributes<br><br>MS or PhD in Biostatistics or related field. Moderate experience in clinical trials or equivalent combination of education and experience. Experience in SAS programming. Excellent knowledge of statistical theory including experimental design, categorical data analysis, analysis of variance (covariance), survival analysis, and non-parametric methods. Effective written and verbal communication skills. Ability to apply knowledge of basic statistical design, analysis, ICH guidelines, and programming techniques utilized in clinical research and to effectively communicate statistical concepts. Ability to read, write, speak, and understand English.<br><br><strong>Tasks, duties, and responsibilities as listed in this job description are not exhaustive. The Company, at its sole discretion and with no prior notice, may assign other tasks, duties, and job responsibilities. Equivalent experience, skills, and/or education will also be considered so qualifications of incumbents may differ from those listed in the Job Description. The Company, at its sole discretion, will determine what constitutes as equivalent to the qualifications described above. Further, nothing contained herein should be construed to create an employment contract.<br><br>Occasionally required skills/experiences for jobs are expressed in brief terms. Any language contained herein is intended to fully comply with all obligations imposed by the legislation of each country in which it operates, including the implementation of the EU Equality Directive, in relation to the recruitment and employment of its employees.<br><br>INC Research is a company headquartered in the United States and that the personal information collected on its websites may be sent to, stored or processed in the United States or to any other country in which INC Research or its affiliates, subsidiaries or agents maintain facilities. While INC Research is committed to providing your voluntarily disclosed employment application information with a reasonable level of privacy protection, you should know that the general level of protection for personal information in the United States may not be the same as that provided in other countries. By using the INC Research website and/or providing INC Research with personal identifiable information, you fully understand and unambiguously consent to the transfer and the collection and processing of such information in the United States.</strong></p>	NA	rRyto6-ymI	Lesley	H.	Recruiter, Europe at INC Research UK Ltd	NA	http://www.linkedin.com/jobs?viewJob=&jobId=3568226&trk=api*a225514*s233466*	UK, Any INC Office
4097372	NA	True	2012	11	3	2012	12	3	1351923368000	1354515511000	NA	Pricing Insight	Statistician	au	Sydney Area, Australia	[{"code": "cnsl", "name": "Consulting"}]	[{"code": "11", "id": 11, "name": "Management Consulting"}]	T	Temporary	4	Mid-Senior level	<p>At least 3-5 years commercial experience in large B2B environment </p><p>High levels of prpficiency in statistical analysis </p><p>Strong EXCEL modleling skills </p><p>Good communictaor with excellent English skills both verbal and written</p>	NA	<p>Look for experience statistican to design series of analytical tests using likert scale and non parametric data. </p><p>Need strong commercial experience and be able to tell a story and develop hypotheses for testing. </p><p> </p><p>Working cloesly with senior management this is a project based role and can be done both onsite and offsite. </p><p> </p><p>You will need to be able to design models in EXCEL and be able to use EXCELs suiteof statisticalfunctions and some VBA fornt end user interfaces such as drop menus and radio buttons to produce data enquiry tools for cross tabulation etc</p>	TBA	jAu-MaHCLv	Ron	W.	Director at Pricing Insight	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4097372&trk=api*a225514*s233466*	Sydney Area, Australia
4096190	NA	True	2012	11	2	2012	12	2	1351887968000	1354479968000	32766	Preferred Resources, Inc.	Statistician	us	Greater St. Louis Area	[{"code": "it", "name": "Information Technology"}]	[{"code": "96", "id": 96, "name": "Information Technology and Services"}]	F	Full-time	4	Mid-Senior level	<p>PhD in Statistics, SAS, R, data analysis</p>	NA	<p>Work in the Research and Development group using SAS, R, to analyze data</p>	$70k	_iWpEnwBAb	Jill	G.	Sr. IT Recruiter	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4096190&trk=api*a225514*s233466*	Chesterfield, MO
4094086	18880BR	True	2012	11	2	2012	12	2	1351871751000	1354463751000	1431	PepsiCo	Senior Statistician/ Modeler	us	Greater Chicago Area	[{"code": "supl", "name": "Supply Chain"}]	[{"code": "25", "id": 25, "name": "Consumer Goods"}]	F	Full-time	4	Mid-Senior level	NA	NA	<p><br>Responsible for working with the Modeling Capability Lead and partnering with the Demand Planning Business Unit Leads to identify, implement and ultimately deliver forecasting solutions which provide the necessary levels of both near and longer-term forecast accuracy across all the Business Units (BU's)<br><br><br></p> <ul> <li>Provide advanced analytical and statistical insights</li> <li>Partner with Demand Planning BU Leads to ensure that the statistical forecasting solution effectively address the needs for the BU and further provides business insights &amp; learnings</li> <li>Lead post performance forecast analytics to determine root cause of performance gaps and generate hypotheses to codify the optimal forecasting solution approach for each BU</li> <li>Conduct causal factor analytics to determine the most optimal factors that should be incorporated into the forecasting solution</li> <li>Support hypothesis development and test execution to continuously refine the Demand Planning software applications including but not limited to SAS HPF and ETS as well as foundational processes. This may result in SAS HPF parameter tuning and/or code development</li> <li>Develop reporting capability to provide proactive alert notification for demand planning end users as well as insights for other stakeholders</li> <li>Work with Business and Information Systems, Center of Excellence, Consulting Partners and other organizations to drive necessary system changes including but not limited to continuous improvement work on SAS HPF as well as deployment of models to BU's</li> <li>Utilize Analytical capability and detailed data analysis to drive continuous improvement of modeling capability over both the short and long-term horizons.</li> </ul> <p><br>Qualifications:<br></p> <ul> <li>Masters in Mathematics, Statistics, Operations Research or Econometrics.</li> <li>5-7 Years' experience in a corporate environment; experience in CPG or retail planning environment preferred.</li> <li>Experience with statistical modeling languages such as SAS High Performance Forecast (HPF) ideal.</li> <li>Very strong analytical skills.</li> <li>Ability to identify relationships within data and draw inferences from large data sets in business relevant manner.</li> <li>Ability to present quantitative data in an easy-to-understand manner that balances both analytics as well as business implications.</li> <li>Effective communications skills with ability to work across and present to multiple levels and different organizational functions.</li> <li>Proficient Computer skills: MS Office specifically MS Excel.</li> <li>Experience with packaged Demand Planning Software is desired (i.e., SAP APO, Manugistics, i2).</li> <li>Cross functional experience working with other functions, e.g., Sales, Finance and other Supply Chain functions.</li> <li>Ability to support continuous improvement or capability development work streams including scope definition, analysis, recommendations, and implementation.</li> <li>Must be willing and able to travel 5-10% of the time.</li> </ul><p><br>Equal Opportunity Employment M/F/D/V<br></p>	NA	IinJWa-S_S	Angie	S.	Searching for Innovative Supply Chain and Engineering Leaders for PepsiCo	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4094086&trk=api*a225514*s233466*	Chicago, Illinois
4091207	NA	True	2012	11	2	2012	12	2	1351858635000	1354450636000	2259208	Bracket	Statistician	cz	Prague, The Capital, Czech Republic	[{"code": "anls", "name": "Analyst"}]	[{"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	0	Not Applicable	<p>The successful candidate will have a university degree in statistics or other numerate subject or equivalent. You will be experienced in SAS Programming and have experience (e.g., Base SAS, SAS Stat, SAS Graph) and using SAS Proc Report, SAS Proc Mixed, SAS Macro andSAS Proc SQL preferred. You will also have some experience of conducting statistical analysis, writing statistical analysis plans and analyzing clinical trial data. You will have some experience working in the Pharmaceutical industry with knowledge of statistical principles relating to analysis of clinical trial data. With the Ability to succeed in a fast-paced, entrepreneurial environment you will have knowledge of data presentation including listings, tables and graphs, of SAS, and other statistical programming languages preferred. You will also have a basic knowledge of statistics </p><p>With demonsratable analytical, organizational, creative problem solving and structured communication skills you will be comfortable working with staff at all levels and across various disciplines </p><p>You will also have excellent computer skills including Word, Excel and PowerPoint. Fluency in English is essential as you will be required to write, speak and understand English to conduct day-to-day business. </p><p></p>	NA	<p>We are currently looking for a Statistician to provide assistance to the Clinical Operations teams for all aspects of data management, analysis and reporting processes. </p><p> </p><p>The successful candidate will be responsible for developing programming code (SAS, Stata, etc.) and provides statistical support for clinical studies: </p><p> </p><ul><li>Writing code and conducting QC checks of code and output files according to current SOPs, templates and guidance documents </li><li>Merging randomization code to final locked dataset for use in analysis as required </li><li>Producing sponsor specific formatting for datasets and output as required </li><li>Conducting statistical analyses using SAS, Stata or relevant statistical program </li><li>Creating and formating report appendices (e.g. tables, figures, listings) </li><li>Checking data distribution, individual profiles and group profiles at analysis stage </li><li>Writing and reviewing SAPs and reviews protocol text when required, making suggestions for improvements and highlighting deficiencies as necessary </li><li>Attending teleconferences with clients to discuss statistical analysis plans and programming as necessary </li></ul><p> </p><p> </p><p> </p><p> </p><p></p>	NA	p0xApbQk4C	Christopher	T.	Human Resource Manager Europe	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4091207&trk=api*a225514*s233466*	Prague, The Capital, Czech Republic
4086197	MOL000000WC	True	2012	11	2	2012	12	2	1351850614000	1354442614000	1603	AstraZeneca	Global posting - Associate Principal Statistician, Ref R&D424	se	Sweden	[{"code": "rsch", "name": "Research"}]	[{"code": "12", "id": 12, "name": "Biotechnology"}, {"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	0	Not Applicable	NA	NA	<br><br>Global posting - Associate Principal Statistician, Ref R&amp;D424<br><br>-<br><br>MOL000000WC<br><br>Description<br><br>Associate Principal Statistician, ref no R&amp;D424<br><br>For more information about the position and to apply, please go to the UK webpage by using the link below and enter R&amp;D424 in "Keyword Search".<br><br>NOTE! To be registered as applicant for this position you need to apply through the UK webpage.<br><br>Press this link to come t<br><br>o the UK webpage for vacancies<br><br>If the link above doesn't work, please copy and paste the URL detailed below into your browser and proceed from there:<br><br>Job<br><br>-<br><br>Statistics<br><br>Primary"&gt;http://gs.globalsuccessor.com/fe/tpl_astrazenecaV2.asp?newms=se<br><br>Job<br><br>-<br><br>Statistics<br><br>Primary Location<br><br>-<br><br>SE-Molndal<br><br>Other Locations<br><br>-<br><br>UK<br><br>Schedule<br><br>-<br><br>Full-time<br><br>Shift<br><br>-<br><br>Day Job<br><br>Job Posting<br><br>:<br><br>Oct 29, 2012, 7:38:00 AM<br><br>-<br><br>-<br><br>Nov 18, 2012, 5:59:59 PM	NA	yrELfd_zQH	Amanda	P.	Account Manager at Alexander Mann Solutions	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4086197&trk=api*a225514*s233466*	Mlndal
4086193	R&D424	True	2012	11	2	2012	12	2	1351850606000	1354442607000	1603	AstraZeneca	Associate Principal Statistician	gb	United Kingdom	[{"code": "rsch", "name": "Research"}]	[{"code": "12", "id": 12, "name": "Biotechnology"}, {"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	0	Not Applicable	NA	NA	<br><br>In <strong>Discovery Sciences</strong> we are passionate about our science and our focus on creating medicines through our support for discovery projects in AstraZeneca.<br><br>An exciting opportunity exists for an Associate Principal Statistician to join our team, based in either Sweden or the UK. The successful candidate will take on responsibility for one or more areas of the business and will be the key statistical contact for these areas.<br><br>A key requirement will be to work with customers in order to understand their needs and develop a sustainable statistical model for meeting these. Customers will include iMed translational science groups, Personalised Healthcare &amp; Biomarkers as well as project leaders and scientists in drug discovery projects. <br><strong>The successful candidate will manage and prioritise their own portfolio of work and will need the confidence to work largely independently in order to:</strong><br><br>Seek out opportunities and deliver high impact statistical solutions to business critical problems.<br><br>Integrate statistics and statistical thinking with key customer groups and effectively manage expectations with key stakeholders.<br><br>Input into study design, data analysis, interpretation and decision making.<br><br>Develop processes for statistical delivery and agree these with customer groups.<br><br>Monitor and capture the impact of statistical input.<br><br><strong>Education<br><br></strong><br>Qualifications must include degree level with a high statistical content and a postgraduate qualification in stats (MSc.PhD) including significant experience in a statistical delivery role.<br><br><strong>Experience </strong><br><br>The successful candidate will have expertise in design, analysis and interpretation in a complex environment.<br><br>They must be confident in steering strategic decisions with projects and among higher level management teams and hence will need to demonstrate strong communication, influencing and consultancy skills.<br><br>They will have a track record of successfully designing and analysing multivariate data sets such as omics (eg genomics, proteomics etc) and delivering measurable value.<br><br>Skills in suitable software packages such as R or SAS essential.<br><br>Experience of working in a pharmaceutical R&amp;D environment is desirable, with skills and experience in analysing large complex data sets and databases. Additionally, specific experience in biomarker research and/or translational science would be a distinct advantage.<br><br><br><br>Please be advised that we are looking to hold interviews on Monday 3rd and Tuesday 4th December 2012.	NA	yrELfd_zQH	Amanda	P.	Account Manager at Alexander Mann Solutions	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4086193&trk=api*a225514*s233466*	Alderley Park / Molndal
4084450	NA	True	2012	11	2	2012	12	2	1351822042000	1354414048000	1773	Bristol-Myers Squibb	 Medical Monitor, Europe, Global Clinical Research Oncology	us	Greater New York City Area	[{"code": "prdm", "name": "Product Management"}, {"code": "stra", "name": "Strategy/Planning"}]	[{"code": "15", "id": 15, "name": "Pharmaceuticals"}, {"code": "12", "id": 12, "name": "Biotechnology"}]	F	Full-time	5	Director	<p><strong>Experiences desired</strong> </p><ul><li>MD (required) </li><li>Oncology and/or hematology fellowship trained highly desirable </li><li>Writing of clinical study protocols, monitoring of clinical trials </li><li>Working effectively in and across a matrix organization </li></ul><p> </p><p><strong>Location: </strong>Role can be located in Europe, as well as in the US (New Jersey or Connecticut), however, regular presence in the Europe is required.</p>	NA	<p><strong>Clinical development studies and/or programs </strong></p><p>Leads/co-leads high performing global protocol team(s) in a matrix team environment. </p><p> Develops protocol team objectives and priorities to manage workload in a cross functional matrix protocol team. Works with Medical lead, team members, stakeholders and governance bodies to translate global protocol strategy into Europe. </p><p> Proactively works with others to align the goals and objectives of indication specific protocol team (IPT) members and all relevant stakeholders to the protocol or indication. </p><p> Contributes to management of the protocol budget and schedule through effective protocol design, execution and timely communication of risks towards completion of the clinical development study. </p><p> Ensure timely study implementation and adequate adherence to the protocol. </p><p> Proactively identifies obstacles to goals and generates alternative approaches, assesses risks and benefits, and makes specific recommendations to the CDT. </p><p> Assigned as Medical Monitor to clinical development studies and in this role partners with Global Clinical Operations &amp; Strategy (GCO&amp;S), Global Biometric Sciences (GBS), Global Regulatory Sciences (GRS), Global Pharmacovigilance &amp; Epidemiology (GPV&amp;E), regional and local medical, operational personal across the global organization towards timely execution of a pivotal protocol or program </p><p> Leads and monitors the clinical aspects of a protocol or program component. </p><p> Provides clinical oversight and guidance to the study team in developing, prioritizing, and executing data cleaning activities to ensure data integrity, quality and timely database lock. </p><p> Partners and is accountable to Medical lead, FDT lead and IPT members to develop detailed data communication plan prior to database lock and top line results. </p><p> Analyzes and presents study results in partnership with protocol statistician to clinical development team (CDT) </p><p> </p><p><strong>Clinical development expertise </strong></p><p> Identifies and builds relationships with principal investigators. Identifies and cultivates thought leaders (TLs) in order to gain their inputs on emerging science in drug and biomarker research, disease knowledge and design of clinical development studies and programs. </p><p> Maintains a strong medical/scientific reputation within the disease area. Has in depth knowledge of etiology, natural history, diagnosis, and treatment of the disorder. Keeps up-to-date in the disease area via attendance at scientific conferences and ongoing review of the literature. </p><p> Understands the benefit/risk of key competitor drugs and how our portfolio fits into the competitive landscape. </p><p> Effectively communicates knowledge about the company assets in development, including benefit/risk, to internal and external stakeholders. </p><p> </p><p><strong>Health authority interactions </strong></p><p> Contributions to Health Authority interactions as Medical Monitor (or for non-MDs as Study Director) on assigned clinical development study. </p><p> Appropriately partners with regulatory (GRS) and pharmacovigilance (GPV&amp;E) departments and is accountable to the Medical Lead to manage issues of ethics, safety and regulatory obligation for assigned development protocol and/or program. </p><p> Identifies and communicates potential regulatory and/or legal challenges and escalates appropriately. </p><p></p>	NA	_a33vrU7pA	Tania	G.	Manager, R&D Talent Acquisition- Executive & Physician Staffing	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4084450&trk=api*a225514*s233466*	Greater New York City Area
4079614	NA	True	2012	11	1	2012	12	1	1351776452000	1354368453000	34504	Acurian	STATISTICAL/FINANCIAL ANALYST	us	Greater Philadelphia Area	[{"code": "anls", "name": "Analyst"}]	[{"code": "12", "id": 12, "name": "Biotechnology"}, {"code": "15", "id": 15, "name": "Pharmaceuticals"}]	F	Full-time	3	Associate	<ul><li>Bachelors Degree required in Mathematics, Statistics, Actuarial Science, Economics or other quantitative discipline </li><li>Masters degree or MBA a plus </li><li>SAS experience or a demonstrated ability to learn SAS quickly is highly preferred </li><li>Basic knowledge of databases, querying large datasets or writing SQL statements </li><li>Strong Excel skills a must </li><li>Ability to learn the business and communicate with non-technical peers </li><li>This is not a clinical position nor does it require any healthcare background </li></ul><p> </p><p></p>	NA	<p><strong>Are you ready to leverage your highly attuned analytical skills at a fast-growing, leading company solving major problems in the Pharmaceutical Industry?</strong> </p><p> </p><p><strong>Overview: </strong>Do you have experience working in the Financial Services, Banking or Mortgage industries as a statistician, modeler or analyst? Are you looking to leverage your statistical skills in an exciting new opportunity which will put you on the forefront of drug development in the Pharmaceutical Industry? Acurian is looking for an individual who has experience working directly with large datasets in an analyst, modeling or statistical position preferably in the Financial Services, Banking or Mortgage industries. The ideal individual will have the ability to dissect and analyze the data while producing actionable insights. The analyst will identify issues and opportunities hidden in the data and make recommendations on pricing, advertising tactics and strategy, profitability, revenue and project timelines. </p><p> </p><p>About Acurian: Acurian is the largest independent provider of patient recruitment and retention services in the world. Patient recruitment is the major hurdle to getting new drugs and therapies approved by the FDA. Acurian distinguishes itself as technology-enabled service company with unparalleled investment in analytics and software. </p><p> </p><p><strong>Responsibilities:</strong> </p><ul><li>Run predictive models to forecast behavior within the business </li><li>Develop the pricing strategy and advertising plan for new business opportunities </li><li>Using statistical data analysis, advise project managers on ways to improve performance and increase profitability on current contracts </li><li>Design analytical reports that empower the company to reach its revenue goals and solve current business problems </li><li>Design and present customer facing reports that simplify advanced concepts in a graphical format </li><li>Become an expert at Acurians proprietary predictive model. Analyze and interpret the models results. Make actionable recommendations for ensuring projects meet deadlines using the models results. </li></ul><p><strong></strong></p>	Commensurate with experience	Ml-FL5sns1	Patricia	M.	Executive/HR Administrator at Acurian	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4079614&trk=api*a225514*s233466*	Horsham, PA
4077052	RND00002314-en	True	2012	11	1	2012	12	1	1351762850000	1354354851000	1116	Procter & Gamble	RND - PhD - Internship - Quantitative Sciences	us	Cincinnati Area	[{"code": "sci", "name": "Science"}, {"code": "rsch", "name": "Research"}]	[{"code": "25", "id": 25, "name": "Consumer Goods"}]	F	Full-time	1	Internship	NA	NA	This year P&amp;G is offering summer internship opportunities for students pursuing Ph.D.s in Engineering (all disciplines), Chemistry (all disciplines), Life Sciences (all disciplines), Mathematical Science, Material Science, Veterinary Science, and Nutrition.<br><br>As a PhD intern at P&amp;G, you will be working on projects that will expand your capabilities (that can be completed within 10-12 weeks) and will be meaningfully related to your classroom and research education. The training and mentoring we provide will represent an unparalleled opportunity for professional and personal growth and the opportunity to explore a career in industry.<br><br>At P&amp;G, intern sessions are considered temporary employment, with a predicted ending point. No full-time employment commitments are made; however, depending on satisfactory completion of certain criteria, candidates may be considered for full-time positions upon obtaining their PhD.<br><br>The preferred period for the 10 to 12 week internship is June to September. The internship is a paid, full-time, 40 hour per week position. Hourly rates are based on the student's academic year completed.<br><br>Summer intern will work with closely with an experienced statistician on the evaluation and implementation of statistical methods/algorithms for biomarker discovery in genomics, proteomics, and metabonomics. Intern will get a chance to conduct applied statistical research in a biotechnology environment, with opportunity to work with statisticians, bioinformaticists, and biologists. More specifically, intern will gain experience working with multivariate statistical and computational methods as applied to gene expression and other related -omics data and facilitating the interpretation of such large scale biological datasets.  <br>To learn more about this career path, go to www.pgscience.com .<br><br><strong>Qualifications</strong><br><br>Candidates should attend graduate school in a US State or territory, be enrolled in a STEM PhD graduate program of study and be eligible to work in the United States. Other qualified candidates, including foreign nationals that require US work authorization for full time employment, will also be considered for participation.<br><br><strong>**All applicants MUST**</strong><br><br>- Provide a letter of recommendation/ Support from their graduate advisors to be away from their program for duration of internship. <br><strong> - Include their resume and a brief summary of their research in the resume text field (maximum characters 64,000). </strong><br>Procter &amp; Gamble is an Equal Opportunity Employer. No immigration sponsorship is available for this position. Procter &amp; Gamble does not sponsor candidates for permanent residency except in some areas that in Procter &amp; Gamble's sole discretion require highly specialized backgrounds.<br><br>Procter &amp; Gamble participates in e-verify as required by law.	NA	UyNsxjN1CU	Katie	R.	Associate HR Manager at Procter & Gamble	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4077052&trk=api*a225514*s233466*	US-Ohio-Cincinnati
4075367	IRC11789	True	2012	10	31	2012	11	30	1351721304000	1354313305000	5327	Los Alamos National Laboratory	Statistician (Scientist 2/3)	us	Santa Fe, New Mexico Area	[{"code": "sci", "name": "Science"}]	[{"code": "70", "id": 70, "name": "Research"}]	F	Full-time	4	Mid-Senior level	<p><strong>Minimum Job Requirements:</strong> </p><ul><li>Ph.D. in Statistics. </li><li>Applicant must possess knowledge of multiple areas of statistical sciences </li><li>Demonstrated willingness and ability to work in a collaborative, multidisciplinary scientific environment and contribute to diverse application areas </li><li>Ability to carry out statistical research and advanced statistical analyses </li><li>Ability to communicate technical results to both statistical and non-statistical audiences </li><li>Experience in developing and implementing statistical models </li><li>Strong statistical computing skills including experience using software for statistical programming and advanced statistical analysis (e.g. R, Matlab), and familiarity with a scientific computing language (e.g. C/C++, Fortran, Python, Java) </li></ul><p><strong>Additional Job Requirements for Software Developer 3:</strong> </p><p>In addition to the Job Requirements outlined above, qualification at the Scientist 3 level requires: </p><ul><li>Leadership of advanced development and application of statistical methods </li><li>Proven statistical research record as evidenced by journal publications and technical reports </li><li>Demonstrated record of presenting research results in scientific settings </li><li>Experience in developing and applying advanced statistical methods </li><li>Experience working on interdisciplinary scientific problems </li></ul><p><strong>Desired Skills:</strong> </p><ul><li>Experience with statistical applications in the physical and engineering sciences is a plus </li></ul><p>Additional Details </p><p><strong>Clearance: Q </strong>(Position will be cleared to this level). Applicants selected will be subject to a Federal background investigation and must meet eligibility requirements* for access to classified matter. </p><p> </p><p>*Eligibility requirements: To obtain a clearance, an individual must be at least 18 years of age; U.S. citizenship is required except in very limited circumstances.See DOE Order 472.2 for additional information. <p><p></p></p></p><p><strong>Regular position: </strong>Term status Laboratory employees applying for regular-status positions are converted to a regular status only with approval of the cognizant Principal Associate Director. <p></p></p><p><strong>Equal Opportunity:</strong><strong> </strong>Los Alamos National Laboratory is an equal opportunity employer and supports a diverse and inclusive workforce. We welcome and encourage applications from the broadest possible range of qualified candidates. The Laboratory is also committed to making our workplace accessible to individuals with disabilities and will provide reasonable accommodations, upon request, for individuals to participate in the application and hiring process. To request such an accommodation, please send an email to applyhelp@lanl.gov or call 1-505-665-5627.</p>	NA	<p>The Statistical Sciences Group was formed in 1967 to provide the Laboratory with a center of expertise in Statistics. The group consists of 21 statistical scientists plus supporting personnel, visiting faculty, students, and postdoctoral fellows. The group currently has expertise in a range of methodologies including Bayesian methods, uncertainty quantification of computer models, design and analysis of experiments, Monte Carlo and computer-intensive methods, reliability, sample planning, spatial modeling, statistical computation, statistical graphics and visualization, and analysis of measurement systems. <p></p></p><p>Statisticians work in partnership with world-class scientists to develop and apply basic science and technology in areas such as computational science, materials science, physics, energy, geology, climate, astronomy, biology, and chemistry. In addition to questions of national security and nuclear safety and reliability, applications come from other government agencies and industrial partners. Supercomputing and simulation play a large and growing role in many of these disciplines and applications. The groups work involves development and application of statistical methodology to the scientific questions in these fields, often with a strong focus on computation. The group encourages members to publish and present their work to the wider statistical community. <p></p></p><p>The Statistical Sciences Group at Los Alamos National Laboratory seeks excellent candidates for challenging careers in Statistics. Successful candidates have experience developing statistical methodology motivated by multidisciplinary collaborations and proven statistical research ability as evidenced by journal publications, technical reports, and/or conference presentations. Verbal and written communication skills for collaboration with scientists in other disciplines are critical. <p></p></p><p>Detailed Description </p><p><strong><em>This position will be filled at either the Scientist 2 or 3 level, depending on the skills of the selected candidate. Additional job responsibilities (outlined below) will be assigned if the candidate is hired at the higher level. <p><br></p></em></strong></p><p><strong>Scientist 2 ($76,500 $128,000)</strong> </p><p>Duties for a Scientist 2 level position include: </p><ul><li>Applying a variety of statistical methods in multiple application areas in a collaborative scientific environment </li><li>Formulating statistical problems to address the needs of a scientific investigation </li><li>Developing approaches for nonstandard statistical problems </li><li>Carrying out advanced statistical analyses </li><li>Statistical computation required for data planning and analysis, as well as methodological development </li><li>Publication of results of research and applied work </li></ul><p><strong>Scientist 3 ($83,100 - $142,500)</strong> </p><p>In addition to all the duties of Scientist 2: </p><ul><li>Work with limited direction to provide statistical solutions to complex problems </li><li>Lead statistical research initiatives and collaborations </li><li>Contribute to research proposals and new collaborations to develop future funding streams; this will require interacting with people in other teams, groups, divisions, directorates, and programs to create collaborations </li><li>Provide direction and mentor junior scientists and students</li></ul>	$76,500 - $142,500 	aFJxZoffM7	Tom	C.	Sr. Recruiter, Diversity and Strategic Staffing Los Alamos National Laboratory	NA	http://www.linkedin.com/jobs?viewJob=&jobId=4075367&trk=api*a225514*s233466*	Los Alamos, NM, US
